Name,Address,Source,XmlTag,RawName
IoModuleIOEnableElectricalLevel_3,0x203600a0,RegAddrGroup,Integer,IoModuleIOEnableElectricalLevel_3_RegAddr
IoModuleIOEnableElectricalLevel_4,0x203600f4,RegAddrGroup,Integer,IoModuleIOEnableElectricalLevel_4_RegAddr
IoModuleIOEnableElectricalLevel_5,0x20360148,RegAddrGroup,Integer,IoModuleIOEnableElectricalLevel_5_RegAddr
IoModuleIOEnableElectricalLevel_6,0x2036019c,RegAddrGroup,Integer,IoModuleIOEnableElectricalLevel_6_RegAddr
IoModuleIOEnableElectricalLevel_7,0x203601f0,RegAddrGroup,Integer,IoModuleIOEnableElectricalLevel_7_RegAddr
IoModuleIOOutHoldType_3,0x203602cc,RegAddrGroup,Integer,IoModuleIOOutHoldType_3_RegAddr
IoModuleIOOutHoldType_4,0x203602d0,RegAddrGroup,Integer,IoModuleIOOutHoldType_4_RegAddr
IoModuleIOOutHoldType_5,0x203602d4,RegAddrGroup,Integer,IoModuleIOOutHoldType_5_RegAddr
IoModuleIOOutType_0,0x20360268,RegAddrGroup,Integer,IoModuleIOOutType_0_RegAddr
IoModuleIOOutType_1,0x203602bc,RegAddrGroup,Integer,IoModuleIOOutType_1_RegAddr
IoModuleIOOutType_2,0x20360050,RegAddrGroup,Integer,IoModuleIOOutType_2_RegAddr
IoModuleIOOutType_3,0x203600a4,RegAddrGroup,Integer,IoModuleIOOutType_3_RegAddr
IoModuleIOOutType_4,0x203600f8,RegAddrGroup,Integer,IoModuleIOOutType_4_RegAddr
IoModuleIOOutType_5,0x2036014c,RegAddrGroup,Integer,IoModuleIOOutType_5_RegAddr
IoModuleIOOutType_6,0x203601a0,RegAddrGroup,Integer,IoModuleIOOutType_6_RegAddr
IoModuleIOOutType_7,0x203601f4,RegAddrGroup,Integer,IoModuleIOOutType_7_RegAddr
IoModuleIOOutputHoldType_0,0x203602dc,RegAddrGroup,Integer,IoModuleIOOutputHoldType_0_RegAddr
IoModuleIOOutputHoldType_1,0x203602e4,RegAddrGroup,Integer,IoModuleIOOutputHoldType_1_RegAddr
IoModuleIOOutputHoldType_2,0x203602ec,RegAddrGroup,Integer,IoModuleIOOutputHoldType_2_RegAddr
IoModuleIOOutputHoldType_3,0x203602f4,RegAddrGroup,Integer,IoModuleIOOutputHoldType_3_RegAddr
IoModuleIOOutputHoldType_4,0x203602fc,RegAddrGroup,Integer,IoModuleIOOutputHoldType_4_RegAddr
IoModuleIOOutputHoldType_5,0x20360304,RegAddrGroup,Integer,IoModuleIOOutputHoldType_5_RegAddr
IoModuleIOOutputHoldType_6,0x2036030c,RegAddrGroup,Integer,IoModuleIOOutputHoldType_6_RegAddr
IoModuleIOOutputHoldType_7,0x20360314,RegAddrGroup,Integer,IoModuleIOOutputHoldType_7_RegAddr
IoModuleIOType,0x20360000,RegAddrGroup,Integer,IoModuleIOType_RegAddr
IoModuleOutputCondition_0,0x2036021c,RegAddrGroup,Integer,IoModuleOutputCondition_0_RegAddr
IoModuleOutputCondition_1,0x20360270,RegAddrGroup,Integer,IoModuleOutputCondition_1_RegAddr
IoModuleOutputCondition_2,0x20360004,RegAddrGroup,Integer,IoModuleOutputCondition_2_RegAddr
IoModuleOutputCondition_3,0x20360058,RegAddrGroup,Integer,IoModuleOutputCondition_3_RegAddr
IoModuleOutputCondition_4,0x203600ac,RegAddrGroup,Integer,IoModuleOutputCondition_4_RegAddr
IoModuleOutputCondition_5,0x20360100,RegAddrGroup,Integer,IoModuleOutputCondition_5_RegAddr
IoModuleOutputCondition_6,0x20360154,RegAddrGroup,Integer,IoModuleOutputCondition_6_RegAddr
IoModuleOutputCondition_7,0x203601a8,RegAddrGroup,Integer,IoModuleOutputCondition_7_RegAddr
IoModuleOutputEnable_0,0x203602c4,RegAddrGroup,Integer,IoModuleOutputEnable_0_RegAddr
IoModuleOutputEnable_1,0x203602c8,RegAddrGroup,Integer,IoModuleOutputEnable_1_RegAddr
IoModuleOutputEnable_2,0x20360200,RegAddrGroup,Integer,IoModuleOutputEnable_2_RegAddr
IoModuleOutputEnable_3,0x20360204,RegAddrGroup,Integer,IoModuleOutputEnable_3_RegAddr
IoModuleOutputEnable_4,0x20360208,RegAddrGroup,Integer,IoModuleOutputEnable_4_RegAddr
IoModuleOutputEnable_5,0x2036020c,RegAddrGroup,Integer,IoModuleOutputEnable_5_RegAddr
IoModuleOutputEnable_6,0x20360210,RegAddrGroup,Integer,IoModuleOutputEnable_6_RegAddr
IoModuleOutputEnable_7,0x20360214,RegAddrGroup,Integer,IoModuleOutputEnable_7_RegAddr
IoModulePrechargeTime,0x20360218,RegAddrGroup,Integer,IoModulePrechargeTime_RegAddr
IoModuleSingalOutputType_0,0x203602d8,RegAddrGroup,Integer,IoModuleSingalOutputType_0_RegAddr
IoModuleSingalOutputType_1,0x203602e0,RegAddrGroup,Integer,IoModuleSingalOutputType_1_RegAddr
IoModuleSingalOutputType_2,0x203602e8,RegAddrGroup,Integer,IoModuleSingalOutputType_2_RegAddr
IoModuleSingalOutputType_3,0x203602f0,RegAddrGroup,Integer,IoModuleSingalOutputType_3_RegAddr
IoModuleSingalOutputType_4,0x203602f8,RegAddrGroup,Integer,IoModuleSingalOutputType_4_RegAddr
IoModuleSingalOutputType_5,0x20360300,RegAddrGroup,Integer,IoModuleSingalOutputType_5_RegAddr
IoModuleSingalOutputType_6,0x20360308,RegAddrGroup,Integer,IoModuleSingalOutputType_6_RegAddr
IoModuleSingalOutputType_7,0x20360310,RegAddrGroup,Integer,IoModuleSingalOutputType_7_RegAddr
IoModuleTriggerBusyReady,0x20360318,RegAddrGroup,Integer,IoModuleTriggerBusyReady_RegAddr
IoTriggerCacheEnable_0,0x2036026c,RegAddrGroup,Integer,IoTriggerCacheEnable_0_RegAddr
IoTriggerCacheEnable_1,0x203602c0,RegAddrGroup,Integer,IoTriggerCacheEnable_1_RegAddr
IoTriggerCacheEnable_2,0x20360054,RegAddrGroup,Integer,IoTriggerCacheEnable_2_RegAddr
IoTriggerCacheEnable_3,0x203600a8,RegAddrGroup,Integer,IoTriggerCacheEnable_3_RegAddr
IoTriggerCacheEnable_4,0x203600fc,RegAddrGroup,Integer,IoTriggerCacheEnable_4_RegAddr
IoTriggerCacheEnable_5,0x20360150,RegAddrGroup,Integer,IoTriggerCacheEnable_5_RegAddr
IoTriggerCacheEnable_6,0x203601a4,RegAddrGroup,Integer,IoTriggerCacheEnable_6_RegAddr
IoTriggerCacheEnable_7,0x203601f8,RegAddrGroup,Integer,IoTriggerCacheEnable_7_RegAddr
IspContrast,0x20010220,RegAddrGroup,Integer,IspContrast_RegAddr
IspSharpness,0x20010224,RegAddrGroup,Integer,IspSharpness_RegAddr
IspWdrEnable,0x20010228,RegAddrGroup,Integer,IspWdrEnable_RegAddr
IspWdrStrength,0x2001022c,RegAddrGroup,Integer,IspWdrStrength_RegAddr
JsonformatEnter,0x20620000,RegAddrGroup,Integer,JsonformatEnter_RegAddr
JsonformatModuleCustomName,0x20620004,RegAddrGroup,Integer,JsonformatModuleCustomName_RegAddr
KeyenceKVAutoReconnect,0x204d0034,RegAddrGroup,Integer,KeyenceKVAutoReconnect_RegAddr
KeyenceKVControlAddressOffset,0x204d0040,RegAddrGroup,Integer,KeyenceKVControlAddressOffset_RegAddr
KeyenceKVControlAddressQuantity,0x204d0044,RegAddrGroup,Integer,KeyenceKVControlAddressQuantity_RegAddr
KeyenceKVControlDataType,0x204d0038,RegAddrGroup,Integer,KeyenceKVControlDataType_RegAddr
KeyenceKVControlSoftElementType,0x204d003c,RegAddrGroup,Integer,KeyenceKVControlSoftElementType_RegAddr
KeyenceKVEnable,0x204d0000,RegAddrGroup,Integer,KeyenceKVEnable_RegAddr
KeyenceKVHostIpAddr,0x204d0008,RegAddrGroup,Integer,KeyenceKVHostIpAddr
KeyenceKVInputAddressOffset,0x204d0070,RegAddrGroup,Integer,KeyenceKVInputAddressOffset_RegAddr
KeyenceKVInputAddressQuantity,0x204d0074,RegAddrGroup,Integer,KeyenceKVInputAddressQuantity_RegAddr
KeyenceKVInputDataType,0x204d0068,RegAddrGroup,Integer,KeyenceKVInputDataType_RegAddr
KeyenceKVInputSoftElementType,0x204d006c,RegAddrGroup,Integer,KeyenceKVInputSoftElementType_RegAddr
KeyenceKVMode,0x204d0004,RegAddrGroup,Integer,KeyenceKVMode_RegAddr
KeyenceKVOutputAddressOffset,0x204d0060,RegAddrGroup,Integer,KeyenceKVOutputAddressOffset_RegAddr
KeyenceKVOutputAddressQuantity,0x204d0064,RegAddrGroup,Integer,KeyenceKVOutputAddressQuantity_RegAddr
KeyenceKVOutputDataType,0x204d0058,RegAddrGroup,Integer,KeyenceKVOutputDataType_RegAddr
KeyenceKVOutputSoftElementType,0x204d005c,RegAddrGroup,Integer,KeyenceKVOutputSoftElementType_RegAddr
KeyenceKVPollInterval,0x204d0030,RegAddrGroup,Integer,KeyenceKVPollInterval_RegAddr
KeyenceKVPort,0x204d0018,RegAddrGroup,Integer,KeyenceKVPort_RegAddr
KeyenceKVServerIpAddr,0x204d001c,RegAddrGroup,Integer,KeyenceKVServerIpAddr
KeyenceKVServerPort,0x204d002c,RegAddrGroup,Integer,KeyenceKVServerPort_RegAddr
KeyenceKVStatusAddressOffset,0x204d0050,RegAddrGroup,Integer,KeyenceKVStatusAddressOffset_RegAddr
KeyenceKVStatusAddressQuantity,0x204d0054,RegAddrGroup,Integer,KeyenceKVStatusAddressQuantity_RegAddr
KeyenceKVStatusDataType,0x204d0048,RegAddrGroup,Integer,KeyenceKVStatusDataType_RegAddr
KeyenceKVStatusSoftElementType,0x204d004c,RegAddrGroup,Integer,KeyenceKVStatusSoftElementType_RegAddr
LightContorlType,0x20010234,RegAddrGroup,Integer,LightContorlType_RegAddr
LightControlInq,0x000102dc,RegAddrGroup,Integer,LightControlInq_RegAddr
LightFlashDelayInq,0x000102ec,RegAddrGroup,Integer,LightFlashDelayInq_RegAddr
LightOnTime,0x2001009c,RegAddrGroup,Integer,LightOnTime_RegAddr
LightSelectInq,0x000102e8,RegAddrGroup,Integer,LightSelectInq_RegAddr
LightingDuration,0x20010098,RegAddrGroup,Integer,LightingDuration_RegAddr
LightingDurationMax,0x00010320,RegAddrGroup,Integer,LightingDurationMax_RegAddr
LightingDurationMaxInq,0x00010314,RegAddrGroup,Integer,LightingDurationMaxInq_RegAddr
LightingDurationMinInq,0x00010310,RegAddrGroup,Integer,LightingDurationMinInq_RegAddr
LightingEnable,0x20010090,RegAddrGroup,Integer,LightingEnable_RegAddr
LightingFlashDelay,0x200100a4,RegAddrGroup,Integer,LightingFlashDelay_RegAddr
LightingFlashDelayMaxInq,0x0001031c,RegAddrGroup,Integer,LightingFlashDelayMaxInq_RegAddr
LightingFlashDelayMinInq,0x00010318,RegAddrGroup,Integer,LightingFlashDelayMinInq_RegAddr
LightingSelect,0x2001008c,RegAddrGroup,Integer,LightingSelect_RegAddr
Line0DebouncerTime,0x09000008,RegAddrGroup,Integer,Line0DebouncerTime_RegAddr
Line0Mode,0x09000000,RegAddrGroup,Integer,Line0Mode_RegAddr
Line0TriggerActivation,0x09000004,RegAddrGroup,Integer,Line0TriggerActivation_RegAddr
Line1DebouncerTime,0x09000014,RegAddrGroup,Integer,Line1DebouncerTime_RegAddr
Line1Mode,0x0900000c,RegAddrGroup,Integer,Line1Mode_RegAddr
Line1TriggerActivation,0x09000010,RegAddrGroup,Integer,Line1TriggerActivation_RegAddr
Line2DebouncerTime,0x09000020,RegAddrGroup,Integer,Line2DebouncerTime_RegAddr
Line2Mode,0x09000018,RegAddrGroup,Integer,Line2Mode_RegAddr
Line2TriggerActivation,0x0900001c,RegAddrGroup,Integer,Line2TriggerActivation_RegAddr
Line3DebouncerTime,0x0900002c,RegAddrGroup,Integer,Line3DebouncerTime_RegAddr
Line3Mode,0x09000024,RegAddrGroup,Integer,Line3Mode_RegAddr
Line3TriggerActivation,0x09000028,RegAddrGroup,Integer,Line3TriggerActivation_RegAddr
Line4DebouncerTime,0x09000038,RegAddrGroup,Integer,Line4DebouncerTime_RegAddr
Line4Mode,0x09000030,RegAddrGroup,Integer,Line4Mode_RegAddr
Line4TriggerActivation,0x09000034,RegAddrGroup,Integer,Line4TriggerActivation_RegAddr
Line5DebouncerTime,0x09000044,RegAddrGroup,Integer,Line5DebouncerTime_RegAddr
Line5Mode,0x0900003c,RegAddrGroup,Integer,Line5Mode_RegAddr
Line5TriggerActivation,0x09000040,RegAddrGroup,Integer,Line5TriggerActivation_RegAddr
Line6DebouncerTime,0x09000050,RegAddrGroup,Integer,Line6DebouncerTime_RegAddr
Line6Mode,0x09000048,RegAddrGroup,Integer,Line6Mode_RegAddr
Line6TriggerActivation,0x0900004c,RegAddrGroup,Integer,Line6TriggerActivation_RegAddr
Line7DebouncerTime,0x0900005c,RegAddrGroup,Integer,Line7DebouncerTime_RegAddr
Line7Mode,0x09000054,RegAddrGroup,Integer,Line7Mode_RegAddr
Line7TriggerActivation,0x09000058,RegAddrGroup,Integer,Line7TriggerActivation_RegAddr
LineBackTime,0x09000060,RegAddrGroup,Integer,LineBackTime_RegAddr
LineBackTimeMax,0x09000068,RegAddrGroup,Integer,LineBackTimeMax_RegAddr
LineBackTimeMin,0x09000064,RegAddrGroup,Integer,LineBackTimeMin_RegAddr
LineInq,0x09000100,RegAddrGroup,Integer,LineInq_RegAddr
LineOutputInq,0x09000108,RegAddrGroup,Integer,LineOutputInq_RegAddr
LinePrechangeTime,0x0900011c,RegAddrGroup,Integer,LinePrechangeTime_RegAddr
LineTotalNum,0x09000104,RegAddrGroup,Integer,LineTotalNum_RegAddr
LineexistAlgorithmVersion,0x20290090,RegAddrGroup,Integer,LineexistAlgorithmVersion_RegAddr
LineexistEdgePolarity,0x20290088,RegAddrGroup,Integer,LineexistEdgePolarity_RegAddr
LineexistFindMode,0x2029008c,RegAddrGroup,Integer,LineexistFindMode_RegAddr
LineexistHistogramFilePath,0x20290114,RegAddrGroup,Integer,LineexistHistogramFilePath_RegAddr
LineexistLineManualEdit,0x20290154,RegAddrGroup,Integer,LineexistLineManualEdit_RegAddr
LineexistLineP2BoxDist,0x20290110,RegAddrGroup,Integer,LineexistLineP2BoxDist_RegAddr
LineexistLineRate,0x2029015c,RegAddrGroup,Integer,LineexistLineRate_RegAddr
LineexistModuleCustomName,0x20290160,RegAddrGroup,Integer,LineexistModuleCustomName_RegAddr
LineexistResultDrawEnable,0x202901a0,RegAddrGroup,Integer,LineexistResultDrawEnable_RegAddr
LineexistResultRevert,0x20290080,RegAddrGroup,Integer,LineexistResultRevert_RegAddr
LineexistRoiType,0x20290000,RegAddrGroup,Integer,LineexistRoiType_RegAddr
LineexistSensitivity,0x20290084,RegAddrGroup,Integer,LineexistSensitivity_RegAddr
LineexistSubFixtureEnable,0x202901a4,RegAddrGroup,Integer,LineexistSubFixtureEnable_RegAddr
LineexistThreshold,0x20290158,RegAddrGroup,Integer,LineexistThreshold_RegAddr
LinetoolAlgorithmVersion,0x202a008c,RegAddrGroup,Integer,LinetoolAlgorithmVersion_RegAddr
LinetoolEdgePolarity,0x202a0084,RegAddrGroup,Integer,LinetoolEdgePolarity_RegAddr
LinetoolFindMode,0x202a0088,RegAddrGroup,Integer,LinetoolFindMode_RegAddr
LinetoolHistogramFilePath,0x202a0110,RegAddrGroup,Integer,LinetoolHistogramFilePath_RegAddr
LinetoolLineManualEdit,0x202a015c,RegAddrGroup,Integer,LinetoolLineManualEdit_RegAddr
LinetoolLineP2BoxDist,0x202a010c,RegAddrGroup,Integer,LinetoolLineP2BoxDist_RegAddr
LinetoolLineRate,0x202a0164,RegAddrGroup,Integer,LinetoolLineRate_RegAddr
LinetoolMeasureLimitHigh,0x202a0158,RegAddrGroup,Integer,LinetoolMeasureLimitHigh_RegAddr
LinetoolMeasureLimitLow,0x202a0154,RegAddrGroup,Integer,LinetoolMeasureLimitLow_RegAddr
LinetoolMeasureLimitMax,0x202a0150,RegAddrGroup,Integer,LinetoolMeasureLimitMax_RegAddr
LinetoolModuleCustomName,0x202a0168,RegAddrGroup,Integer,LinetoolModuleCustomName_RegAddr
LinetoolResultDrawEnable,0x202a01a8,RegAddrGroup,Integer,LinetoolResultDrawEnable_RegAddr
LinetoolRoiType,0x202a0000,RegAddrGroup,Integer,LinetoolRoiType_RegAddr
LinetoolSensitivity,0x202a0080,RegAddrGroup,Integer,LinetoolSensitivity_RegAddr
LinetoolSubFixtureEnable,0x202a01ac,RegAddrGroup,Integer,LinetoolSubFixtureEnable_RegAddr
LinetoolThreshold,0x202a0160,RegAddrGroup,Integer,LinetoolThreshold_RegAddr
LockTime,0x05011004,RegAddrGroup,Integer,LockTime_RegAddr
LogCleanAll,0x06000054,RegAddrGroup,Integer,LogCleanAll_RegAddr
LogEndDate,0x06000020,RegAddrGroup,Integer,LogEndDate_RegAddr
LogGetAllLog,0x06000050,RegAddrGroup,Integer,LogGetAllLog_RegAddr
LogInquire,0x0600004c,RegAddrGroup,Integer,LogInquire_RegAddr
LogPage,0x06000044,RegAddrGroup,Integer,LogPage_RegAddr
LogPageNumber,0x06000048,RegAddrGroup,Integer,LogPageNumber_RegAddr
LogRecordBanAck,0x04000458,RegAddrGroup,Integer,LogRecordBanAck_RegAddr
LogStartDate,0x06000000,RegAddrGroup,Integer,LogStartDate_RegAddr
LogType,0x06000040,RegAddrGroup,Integer,LogType_RegAddr
LogicEnter,0x202d0000,RegAddrGroup,Integer,LogicEnter_RegAddr
LogicJudgeEnter,0x20440000,RegAddrGroup,Integer,LogicJudgeEnter_RegAddr
LogicJudgeModuleCustomName,0x20440004,RegAddrGroup,Integer,LogicJudgeModuleCustomName_RegAddr
LogicJudgeResultDrawEnable,0x20440044,RegAddrGroup,Integer,LogicJudgeResultDrawEnable_RegAddr
LogicType,0x202d0004,RegAddrGroup,Integer,LogicType_RegAddr
LoginTimes,0x05011008,RegAddrGroup,Integer,LoginTimes_RegAddr
MaskImagePort,0x0a00000c,RegAddrGroup,Integer,MaskImagePort_RegAddr
MaskImagePortDesc,0x0a00001c,RegAddrGroup,Integer,MaskImagePortDesc_RegAddr
MaxMaskImageLength,0x0a000014,RegAddrGroup,Integer,MaxMaskImageLength_RegAddr
MaxResultLength,0x0a000018,RegAddrGroup,Integer,MaxResultLength_RegAddr
MelsecByteOrder,0x204e0074,RegAddrGroup,Integer,MelsecByteOrder_RegAddr
MelsecByteOrderEnable,0x204e0070,RegAddrGroup,Integer,MelsecByteOrderEnable_RegAddr
MelsecControlOffset,0x204e0040,RegAddrGroup,Integer,MelsecControlOffset_RegAddr
MelsecControlPollInterval,0x204e0038,RegAddrGroup,Integer,MelsecControlPollInterval_RegAddr
MelsecControlSize,0x204e0044,RegAddrGroup,Integer,MelsecControlSize_RegAddr
MelsecControlSpace,0x204e003c,RegAddrGroup,Integer,MelsecControlSpace_RegAddr
MelsecEnable,0x204e0000,RegAddrGroup,Integer,MelsecEnable_RegAddr
MelsecFrameType,0x204e0028,RegAddrGroup,Integer,MelsecFrameType_RegAddr
MelsecHostIpAddr,0x204e0004,RegAddrGroup,Integer,MelsecHostIpAddr
MelsecInputOffset,0x204e0064,RegAddrGroup,Integer,MelsecInputOffset_RegAddr
MelsecInputSize,0x204e0068,RegAddrGroup,Integer,MelsecInputSize_RegAddr
MelsecInputSpace,0x204e0060,RegAddrGroup,Integer,MelsecInputSpace_RegAddr
MelsecNetworkNum,0x204e002c,RegAddrGroup,Integer,MelsecNetworkNum_RegAddr
MelsecNodeNum,0x204e0030,RegAddrGroup,Integer,MelsecNodeNum_RegAddr
MelsecProcNum,0x204e0034,RegAddrGroup,Integer,MelsecProcNum_RegAddr
MelsecResultOffset,0x204e0058,RegAddrGroup,Integer,MelsecResultOffset_RegAddr
MelsecResultSize,0x204e005c,RegAddrGroup,Integer,MelsecResultSize_RegAddr
MelsecResultSpace,0x204e0054,RegAddrGroup,Integer,MelsecResultSpace_RegAddr
MelsecResultTimeout,0x204e006c,RegAddrGroup,Integer,MelsecResultTimeout_RegAddr
MelsecServerIpAddr,0x204e0014,RegAddrGroup,Integer,MelsecServerIpAddr
MelsecServerPort,0x204e0024,RegAddrGroup,Integer,MelsecServerPort_RegAddr
MelsecSpacer,0x204e0078,RegAddrGroup,Integer,MelsecSpacer_RegAddr
MelsecStatusOffset,0x204e004c,RegAddrGroup,Integer,MelsecStatusOffset_RegAddr
MelsecStatusSize,0x204e0050,RegAddrGroup,Integer,MelsecStatusSize_RegAddr
MelsecStatusSpace,0x204e0048,RegAddrGroup,Integer,MelsecStatusSpace_RegAddr
MirrorAvail,0x00010258,RegAddrGroup,Integer,MirrorAvail_RegAddr
MirrorX,0x2001002c,RegAddrGroup,Integer,MirrorX_RegAddr
MirrorY,0x200101b0,RegAddrGroup,Integer,MirrorY_RegAddr
ModbusByteOrder,0x20330038,RegAddrGroup,Integer,ModbusByteOrder_RegAddr
ModbusByteOrderEnable,0x20330040,RegAddrGroup,Integer,ModbusByteOrderEnable_RegAddr
ModbusControlAddressOffset,0x20330018,RegAddrGroup,Integer,ModbusControlAddressOffset_RegAddr
ModbusControlAddressQuantity,0x2033001c,RegAddrGroup,Integer,ModbusControlAddressQuantity_RegAddr
ModbusControlAddressSpaceType,0x20330014,RegAddrGroup,Integer,ModbusControlAddressSpaceType_RegAddr
ModbusEnable,0x2033003c,RegAddrGroup,Integer,ModbusEnable_RegAddr
ModbusHostIpAddr,0x20330000,RegAddrGroup,Integer,ModbusHostIpAddr
ModbusInputAddressOffset,0x20330030,RegAddrGroup,Integer,ModbusInputAddressOffset_RegAddr
ModbusInputAddressQuantity,0x20330034,RegAddrGroup,Integer,ModbusInputAddressQuantity_RegAddr
ModbusInputAddressSpaceType,0x2033002c,RegAddrGroup,Integer,ModbusInputAddressSpaceType_RegAddr
ModbusMode,0x20330064,RegAddrGroup,Integer,ModbusMode_RegAddr
ModbusOutputAddressOffset,0x20330050,RegAddrGroup,Integer,ModbusOutputAddressOffset_RegAddr
ModbusOutputAddressQuantity,0x20330054,RegAddrGroup,Integer,ModbusOutputAddressQuantity_RegAddr
ModbusOutputAddressSpaceType,0x2033004c,RegAddrGroup,Integer,ModbusOutputAddressSpaceType_RegAddr
ModbusPollInterval,0x20330080,RegAddrGroup,Integer,ModbusPollInterval_RegAddr
ModbusPort,0x20330010,RegAddrGroup,Integer,ModbusPort_RegAddr
ModbusServerIpAddr,0x20330068,RegAddrGroup,Integer,ModbusServerIpAddr
ModbusServerPort,0x20330078,RegAddrGroup,Integer,ModbusServerPort_RegAddr
ModbusSlaveId,0x2033007c,RegAddrGroup,Integer,ModbusSlaveId_RegAddr
ModbusSpacer,0x20330044,RegAddrGroup,Integer,ModbusSpacer_RegAddr
ModbusStatusAddressOffset,0x20330024,RegAddrGroup,Integer,ModbusStatusAddressOffset_RegAddr
ModbusStatusAddressQuantity,0x20330028,RegAddrGroup,Integer,ModbusStatusAddressQuantity_RegAddr
ModbusStatusAddressSpaceType,0x20330020,RegAddrGroup,Integer,ModbusStatusAddressSpaceType_RegAddr
ModelID,0x04000138,RegAddrGroup,Integer,ModelID_RegAddr
ModuleID,0x04000000,RegAddrGroup,Integer,ModuleID_RegAddr
ModuleIDMaxInq,0x04000008,RegAddrGroup,Integer,ModuleIDMaxInq_RegAddr
ModuleIDMinInq,0x04000004,RegAddrGroup,Integer,ModuleIDMinInq_RegAddr
Mono8Enable,0x20010030,RegAddrGroup,Integer,Mono8Enable_RegAddr
MultiBaseImageSelect,0x05001000,RegAddrGroup,Integer,MultiBaseImageSelect_RegAddr
NPointCalibAlgorithmVersion,0x20470000,RegAddrGroup,Integer,NPointCalibAlgorithmVersion_RegAddr
NPointCalibCalibOrigin,0x20470244,RegAddrGroup,Integer,NPointCalibCalibOrigin_RegAddr
NPointCalibCameraMode,0x20470248,RegAddrGroup,Integer,NPointCalibCameraMode_RegAddr
NPointCalibChangeDirTimes,0x20470238,RegAddrGroup,Integer,NPointCalibChangeDirTimes_RegAddr
NPointCalibClearCoord,0x20470250,RegAddrGroup,Integer,NPointCalibClearCoord_RegAddr
NPointCalibCoarseGranularity,0x20470004,RegAddrGroup,Integer,NPointCalibCoarseGranularity_RegAddr
NPointCalibDatumAngle,0x2047023c,RegAddrGroup,Integer,NPointCalibDatumAngle_RegAddr
NPointCalibDatumPointX,0x20470224,RegAddrGroup,Integer,NPointCalibDatumPointX_RegAddr
NPointCalibDatumPointY,0x20470228,RegAddrGroup,Integer,NPointCalibDatumPointY_RegAddr
NPointCalibDisThreshold,0x20470210,RegAddrGroup,Integer,NPointCalibDisThreshold_RegAddr
NPointCalibEditCalibPoint,0x20470258,RegAddrGroup,Integer,NPointCalibEditCalibPoint_RegAddr
NPointCalibExportIcwal,0x20470254,RegAddrGroup,Integer,NPointCalibExportIcwal_RegAddr
NPointCalibFreeDegree,0x20470204,RegAddrGroup,Integer,NPointCalibFreeDegree_RegAddr
NPointCalibGetCalibType,0x20470218,RegAddrGroup,Integer,NPointCalibGetCalibType_RegAddr
NPointCalibMatchPointX,0x2047029c,RegAddrGroup,Integer,NPointCalibMatchPointX_RegAddr
NPointCalibMatchPointY,0x204702a0,RegAddrGroup,Integer,NPointCalibMatchPointY_RegAddr
NPointCalibModuleCustomName,0x2047025c,RegAddrGroup,Integer,NPointCalibModuleCustomName_RegAddr
NPointCalibMovePriorityType,0x20470234,RegAddrGroup,Integer,NPointCalibMovePriorityType_RegAddr
NPointCalibOffsetAngle,0x20470240,RegAddrGroup,Integer,NPointCalibOffsetAngle_RegAddr
NPointCalibOffsetPointX,0x2047022c,RegAddrGroup,Integer,NPointCalibOffsetPointX_RegAddr
NPointCalibOffsetPointY,0x20470230,RegAddrGroup,Integer,NPointCalibOffsetPointY_RegAddr
NPointCalibResetMatchPoint,0x204702a4,RegAddrGroup,Integer,NPointCalibResetMatchPoint_RegAddr
NPointCalibResultDrawEnable,0x20470200,RegAddrGroup,Integer,NPointCalibResultDrawEnable_RegAddr
